seller_id,business_segment,lead_type,origin,seller_segment_group,is_manufacturer
61b18775be84fb700a6b2d0ba097bf66,pet,industry,paid_search,Other,1
761681a821d8275bc79f552116d06869,home_decor,online_big,organic_search,Home_Goods,0
1a8e2d9c38b84a9702ac7922924b0573,household_utilities,industry,paid_search,Home_Goods,1
ab2a1539d7cdbddcfb6b568447ed767d,party,online_medium,Unknown,Other,0
a66aed6f85eb3f719792329338875b72,food_supplement,offline,referral,Other,0
c32fc744b9160ac853450488e3cfea93,food_supplement,online_medium,organic_search,Other,0
08083b94b3c7e0847502a026125dbfbd,construction_tools_house_garden,online_top,paid_search,Home_Goods,0
165b1235e9e9942cb5fae67103576fb0,home_decor,online_big,paid_search,Home_Goods,0
13a6bea45beacabbd2d7551940020653,construction_tools_house_garden,online_medium,unknown,Home_Goods,0
9803a40e82e45418ab7fb84091af5231,audio_video_electronics,online_big,organic_search,Other,0
ec8463980a4e0ea9f8517aea1ed0c419,home_decor,online_medium,organic_search,Home_Goods,0
80b2f7568a7016771f58c5b981da3ae3,health_beauty,industry,unknown,Health_Beauty,1
e52a436a49da33527c29e1b5fbd09317,food_drink,industry,organic_search,Other,1
f9eda05b67bef472deaddbba84aca289,watches,offline,paid_search,Other,0
ffa6adafb71b807dc13159e26431354c,car_accessories,online_big,organic_search,Auto,0
14c9e2cbff9aaf67afd967798a651733,food_supplement,online_big,organic_search,Other,0
447d377bdb757058acb569025ee18a93,toys,online_medium,organic_search,Other,0
f0533bc9cc3111a0b2f8198157a34571,health_beauty,online_medium,paid_search,Health_Beauty,0
1f7dfad2cb384ea4d2d7e1ffbd78c407,toys,industry,unknown,Other,1
8de8fe3af4449ed695d2434c933ed73e,air_conditioning,online_medium,organic_search,Other,0
ceb123995e945aab9f7c259819f70a2e,construction_tools_house_garden,online_medium,email,Home_Goods,0
db2956745b3a8e9f3785c99f34b5d25e,audio_video_electronics,online_medium,unknown,Other,0
c5f7e746b7e6d07def6c0dae9903279b,pet,industry,organic_search,Other,1
bf28429c4b2c63d4a66f2a1ef89e7cfa,computers,online_medium,organic_search,Tech,0
684ffe8bd167b50565e8546d7a99ec63,home_decor,online_medium,organic_search,Home_Goods,0
0fca1de8751a104ca87890f19f363d4d,bags_backpacks,online_small,direct_traffic,Other,0
4bfc7a4a1cf8d4d2121c27422d9e50b5,home_decor,online_big,paid_search,Home_Goods,0
98d634015211a1cd9b861e59b6d1b79b,food_drink,online_medium,organic_search,Other,0
6267b2cd3c8d9bfa2cc778c11d54e76c,jewerly,industry,paid_search,Other,1
f093be9f8ecb3904adb95cbe76434e1c,music_instruments,online_beginner,organic_search,Other,0
6e1706430e9dda78c8d2d5dd1f36d545,food_supplement,industry,unknown,Other,1
bec568278124768c474ee90971ca94d1,home_decor,online_beginner,paid_search,Home_Goods,0
762fafdaa57a532ee0119731697579dd,toys,online_beginner,unknown,Other,0
d263fa444c1504a75cbca5cc465f592a,gifts,offline,direct_traffic,Other,0
cb9942fc1981289d7e809573bc69c7db,books,online_small,organic_search,Other,0
2cadea330183af560c84a87409e5c0e0,car_accessories,online_medium,organic_search,Auto,0
1f080fb8ad65b21e195b903bd366ae68,pet,online_medium,paid_search,Other,0
95081451c156a9d11136ecfc5422a20f,car_accessories,online_medium,direct_traffic,Auto,0
b30aab8e0bdb2b3876d33df69222cc5b,household_utilities,offline,organic_search,Home_Goods,0
bd57c88dfa162e7a0f5284a25935af65,home_decor,industry,organic_search,Home_Goods,1
b03a9c9814f98280b6d91cb560eeda5b,car_accessories,industry,social,Auto,1
6514418ce691fad2663207c14a1fc1f4,food_drink,industry,social,Other,1
3f9be91358837bff69df67edfa3e42e8,pet,online_medium,paid_search,Other,0
c1319b7d63c25ad7838d268fec93d0fa,audio_video_electronics,online_big,organic_search,Other,0
b6a59a960c14aab3c683a673d03ca2ab,health_beauty,offline,social,Health_Beauty,0
871708b5b0c28260241a7ddbcec894c3,toys,online_medium,organic_search,Other,0
4867209cb29b56b92893d7bde3ce8012,health_beauty,online_small,paid_search,Health_Beauty,0
e9179018f5d095c744e8a333264f99d1,construction_tools_house_garden,industry,paid_search,Home_Goods,1
5e8fbfbb0b53e303caf57d7408627b73,home_decor,online_small,organic_search,Home_Goods,0
946a07c34ff7e9eafa2d0ad6c45340ec,construction_tools_house_garden,online_medium,referral,Home_Goods,0
d4ffeb15b67e81ff9af2b4252d99fb7e,bags_backpacks,online_medium,unknown,Other,0
5e9f5bd34e0830569f05c9d4f56e04a8,bags_backpacks,online_medium,organic_search,Other,0
b3a449163f5fe8657f2f0c83f41e7a5a,toys,online_medium,unknown,Other,0
c03fd7fd50f9f421847d970502fe5d26,fashion_accessories,online_beginner,organic_search,Other,0
d8bf0fc082fd4a77fc2e5679b6c00133,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
8a432f4e5b471f8da497d7dc517666e2,bed_bath_table,online_big,organic_search,Other,0
108ca0788dee2b34051cd325dd9eafed,bed_bath_table,online_medium,organic_search,Other,0
03a2a6dcbe45d639c4dc2a0d24769c40,construction_tools_house_garden,online_beginner,social,Home_Goods,0
6a38087bc8ad4f89ff453561005f6dea,computers,online_big,referral,Tech,0
d9a84e1403de8da0c3aa531d6d108ba6,toys,online_medium,organic_search,Other,0
f12d3c2a14729ae461b920c11fe20fdc,home_decor,online_big,organic_search,Home_Goods,0
cdb142290473bb9442f55741e430682e,home_decor,online_medium,paid_search,Home_Goods,0
a8739afb32aaa45e01815ca76f76f54b,car_accessories,online_big,paid_search,Auto,0
12e6ecc830aa50dcace131431d90f426,home_decor,industry,referral,Home_Goods,1
a6a52627793bc24c517d364354c20f6f,home_decor,online_small,organic_search,Home_Goods,0
5bf397d04035b5f45cc41e82ec106803,household_utilities,offline,direct_traffic,Home_Goods,0
bbe9a13ea83539951c8edfc200565bad,home_decor,online_big,organic_search,Home_Goods,0
e00c0a3af0718a2ecf6618c84cd1b1ff,fashion_accessories,industry,organic_search,Other,1
8bee95b757e33c86511de3f9311100b9,car_accessories,online_medium,unknown,Auto,0
d1ef48b38baca7e831711c4a0aeb398f,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
e5cbe890e679490127e9a390b46bbd20,food_supplement,online_top,paid_search,Other,0
e6bb1e7ea5580c5b9f0970407b3f8c7b,construction_tools_house_garden,online_medium,unknown,Home_Goods,0
0b0c50f6ddac7e6e7ed9d513ec122c74,household_utilities,online_small,organic_search,Home_Goods,0
723cd880edaacdb998898b67c8f9da30,bed_bath_table,online_medium,paid_search,Other,0
a2fbfee48b1a9b455b126c70e421ec91,gifts,online_beginner,referral,Other,0
7020bbe82544a814b5665a2887119267,health_beauty,online_medium,referral,Health_Beauty,0
36f98ad67cc981f50ce8aed093d5783c,audio_video_electronics,online_small,social,Other,0
8c6d188ef073e289887bc52bc37f3e61,audio_video_electronics,online_medium,paid_search,Other,0
99a6380f4dd5ed504cd8003d94d0be25,home_decor,Unknown,organic_search,Home_Goods,0
83c465a786b06574376909b35ef6752a,handcrafted,offline,paid_search,Other,0
6c99c983ce3b6ba0ab813e6790e81691,toys,online_small,direct_traffic,Other,0
5e105f5c9f63f5f1fd75d6cb942e55b1,home_decor,online_medium,unknown,Home_Goods,0
bdae679a9b282249bc23b9b69dae9a99,construction_tools_house_garden,online_medium,direct_traffic,Home_Goods,0
3387acafd8bea46d73fc50cc9f7e2a9a,computers,online_big,Unknown,Tech,0
52a50b42accf164f9f019941e5759d9b,food_drink,online_small,organic_search,Other,0
45f04cd6eccb0a2ab2ed62d4939ca2d2,household_utilities,online_top,social,Home_Goods,0
da7039f29f90ce5b4846ffc0fcc93beb,audio_video_electronics,online_medium,organic_search,Other,0
59055625da956ae84296c08491141984,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
47ff0b75e3609b6b80fbd1450384a623,home_decor,industry,organic_search,Home_Goods,1
f22a247b79dd22ecd91dc8e3b2a1b07c,health_beauty,online_medium,unknown,Health_Beauty,0
87193a47e93a5c1912254392431f524d,health_beauty,online_small,unknown,Health_Beauty,0
b12cce16926aca79e4dc5483947792cc,car_accessories,online_medium,social,Auto,0
98932494b926a74eda339b76ce0b4bc0,sports_leisure,online_big,referral,Other,0
9966324e28b7fa38165d2d3d12d53b7f,phone_mobile,online_big,paid_search,Tech,0
7cae39bbb9e55772693688c5afd957e6,bags_backpacks,online_medium,social,Other,0
bb7ad8a45c027be8ab075b8e465f8ca0,household_utilities,industry,paid_search,Home_Goods,1
3b945b144f631e998d7e484cc48b3783,computers,online_small,paid_search,Tech,0
1cbd32d00d01bb8087a5eb088612fd9c,health_beauty,online_big,organic_search,Health_Beauty,0
28d365edb9c888771df5915b575f8f34,home_decor,online_beginner,organic_search,Home_Goods,0
67edf85a314145ec81e546794dbc31cc,construction_tools_house_garden,online_big,organic_search,Home_Goods,0
4f6bf26bd1ecc9aa855e9cce6869b566,audio_video_electronics,online_medium,direct_traffic,Other,0
ffc470761de7d0232558ba5e786e57b7,construction_tools_house_garden,online_big,unknown,Home_Goods,0
07de60b03d150fb3ea09eab5da5e4c8b,bed_bath_table,industry,unknown,Other,1
86ff3eaef0267069cc891a2ed9d10a17,sports_leisure,online_medium,unknown,Other,0
299c89a525fee36c567f4fe72f038100,audio_video_electronics,online_big,organic_search,Other,0
fc7adf89a5d4fb88c007094fdae351c4,handcrafted,online_big,organic_search,Other,0
f66425655311542de5db64f27d0d5651,car_accessories,online_medium,direct_traffic,Auto,0
3ea08c48e851106d2f584349daba335f,baby,online_medium,social,Other,0
bea51724befa11664f1d44a92ba8f4c3,jewerly,online_beginner,unknown,Other,0
528f22dfa20a3de9375b2b38e49cc617,home_decor,online_beginner,social,Home_Goods,0
2d34636518ba88f5349b732fcf8ba2e4,computers,industry,unknown,Tech,1
e6cf587c2552879f7471e7e8c993ea1c,car_accessories,online_medium,social,Auto,0
503ad3c3811010c6ba4577f411724b13,food_drink,offline,paid_search,Other,0
e8dba4d70f7f2b20e775d09cae01142d,bags_backpacks,online_big,direct_traffic,Other,0
bbe87dce25ba8b38bb61cc7210a3f10b,construction_tools_house_garden,online_big,organic_search,Home_Goods,0
9e3f08af3b6caa76962b05087eed5425,construction_tools_house_garden,online_medium,social,Home_Goods,0
94165aea8a35c3c21499cbcae239b16c,car_accessories,online_medium,paid_search,Auto,0
43ac443db8d4fbfb1454aa1364404264,car_accessories,online_medium,organic_search,Auto,0
54212aa507a8696b0766046bd3aecdc3,jewerly,industry,organic_search,Other,1
267116eae2e631a965ef86be260f9278,fashion_accessories,online_small,organic_search,Other,0
3d2531eccfbde1d7c8db7a3a12fb267a,music_instruments,online_medium,organic_search,Other,0
770145ac7913d8d3ace8aa83a1304938,bed_bath_table,online_medium,social,Other,0
cf8ca2db83470a73b7cebdd86ea96fb9,phone_mobile,industry,organic_search,Tech,1
b6584a94139a5dd427c5b2d918116197,bags_backpacks,online_small,unknown,Other,0
89d394e1e062b0c231c559196aa7e18c,computers,offline,unknown,Tech,0
2f7c0e24a8a8fa5c807b59f66c2e9637,sports_leisure,online_medium,unknown,Other,0
81cce42d33ddf3d4f89f1d476b5e35e7,health_beauty,industry,organic_search,Health_Beauty,1
68c701b433babf6e12018f1a674d3228,home_decor,offline,organic_search,Home_Goods,0
184725737946a1a938bbbd1a9e978103,fashion_accessories,online_big,unknown,Other,0
528e4514f9339c1c3dd7535fd1a2d8cb,home_decor,online_small,unknown,Home_Goods,0
2ba91c7ad80ff88b23b7db823b43c233,pet,Unknown,direct_traffic,Other,0
bf0d50a6410d487dc97d2baac0a8c0be,home_decor,online_medium,organic_search,Home_Goods,0
18d5b01a5ca858cf540df954e063978d,audio_video_electronics,Unknown,unknown,Other,0
ce77b964b9986a57b37b928be67d9959,food_supplement,online_medium,unknown,Other,0
1b69e7630792e60471efca457d5b57af,handcrafted,online_medium,organic_search,Other,0
9da15f4a4ea758d9eeb49000dbe57e22,home_decor,online_medium,unknown,Home_Goods,0
5a4473aa20aec979dea3eee0822165aa,fashion_accessories,offline,direct_traffic,Other,0
573becd44db78cee00182ec4a5594806,household_utilities,online_big,organic_search,Home_Goods,0
0a85ebe4e328db81ac9109781205e2f7,home_decor,online_medium,organic_search,Home_Goods,0
7f5e4d5efad7e44b91115dd1decb65f3,audio_video_electronics,online_medium,organic_search,Other,0
b18791c7580856ccf7c72d22acd59873,fashion_accessories,offline,organic_search,Other,0
48fa294ea8e32148c8dba7a692b72bfc,sports_leisure,industry,paid_search,Other,1
1b4b28463457a256e9a784ebe2a8f630,car_accessories,online_medium,unknown,Auto,0
42fa4ee7240e9b8eb4576358ec142ba7,household_utilities,online_medium,unknown,Home_Goods,0
89a51f50b8095ea78d5768f34c13a76f,health_beauty,online_small,paid_search,Health_Beauty,0
f9ec7093df3a7b346b7bcf7864069ca3,small_appliances,online_medium,paid_search,Other,0
7238a95bb63ef7e498389fb863b834a1,construction_tools_house_garden,online_big,paid_search,Home_Goods,0
294e164108bc80d8fbf5ee39c448461c,car_accessories,offline,social,Auto,0
850913d59ce317156b00f3705f1c3edb,phone_mobile,online_medium,paid_search,Tech,0
e19d488f67425e5a884abb42dfa0c458,car_accessories,online_small,organic_search,Auto,0
e1c76f339ebd5460999f25a2aa8c92c5,small_appliances,online_medium,email,Other,0
72c38a04bd6a1c3dbc5298425a0db86d,audio_video_electronics,online_beginner,organic_search,Other,0
6de5884cc604dc6798577fbf91e86836,jewerly,online_medium,unknown,Other,0
ce4f1d45100bd92470c482527f73f72d,phone_mobile,industry,paid_search,Tech,1
7d2d952e020034f05b4b7a7222563d89,food_drink,industry,paid_search,Other,1
e157c96a8e7711636119c6af8e7cf85f,sports_leisure,online_medium,organic_search,Other,0
57df9869a600bd6b7c405f2a862eccfb,household_utilities,online_medium,paid_search,Home_Goods,0
fdde1d384dea864917f6b8f2d330986e,party,offline,organic_search,Other,0
2fc89ae84d3c48eda4b268408f6ad6d7,watches,online_medium,paid_search,Other,0
bfee0cb1dc3d4e4a2d625daeafaa3d3e,pet,offline,unknown,Other,0
4e480be820e37de1444325ff358c9296,car_accessories,online_big,unknown,Auto,0
ce4755084bc097113867e6454f8f5e52,health_beauty,industry,paid_search,Health_Beauty,1
500b5e25308adf85bbc0bbc52c3dc05b,home_decor,industry,organic_search,Home_Goods,1
ca7c6bd577e559472af1c699de9e764e,health_beauty,online_medium,email,Health_Beauty,0
2866098c2a38fb723ee05f5b65635df0,fashion_accessories,online_beginner,paid_search,Other,0
767f9c7cc8d4c288b891893b61f3a2ca,food_supplement,offline,email,Other,0
19d7a4faa5de92caef9ad5128e6b1467,home_decor,online_medium,organic_search,Home_Goods,0
3cbdc3237aa8afe44324bda4a1ccf676,car_accessories,offline,paid_search,Auto,0
d687681225767af6d214d1b3ae13f66a,food_supplement,offline,paid_search,Other,0
13511db12ac61e2f89c53b72a944a60b,car_accessories,online_big,display,Auto,0
d3dcf0604eabf0224fbd5948b5e02f69,music_instruments,online_medium,unknown,Other,0
7ade73f1b9b4e965f9009a4c3a7e2c15,household_utilities,online_medium,organic_search,Home_Goods,0
87d3c3aeb3ead335511b3ce315eb341e,toys,offline,direct_traffic,Other,0
9cec48faacf156410e6c576bcefdade5,construction_tools_house_garden,online_medium,display,Home_Goods,0
ae45df84722b1d15c5f32b23a095746c,health_beauty,online_small,organic_search,Health_Beauty,0
cad9969167c09b48ae6f1d123f7fa68d,home_decor,online_small,direct_traffic,Home_Goods,0
8f014a85666ef7e6a98b99a7e136bacc,bags_backpacks,online_small,organic_search,Other,0
85044848b1b767db2a4a58526adef4b4,phone_mobile,offline,referral,Tech,0
9c1c0c36cd23c20897e473901a8fb149,food_drink,online_medium,organic_search,Other,0
ce20a2ec1514c25e16f2b5b39bc818f0,pet,online_medium,organic_search,Other,0
2157c762d011d8bdf2097f45d80df0ef,health_beauty,online_big,referral,Health_Beauty,0
cad10cc982ab6a391570c211b995c17c,pet,online_medium,email,Other,0
fe1f84058e11c26fe9582167f47c343c,bags_backpacks,online_medium,unknown,Other,0
b89f350d98e85cdac1137510bd7b566e,baby,online_beginner,referral,Other,0
f085a186e0ab15cb03a8bf46e07a8397,computers,online_big,paid_search,Tech,0
72bb43f9683adea77d240b7985e2dfa2,pet,online_medium,organic_search,Other,0
e77e2e91d8ba596f5bce16b906255fe0,books,online_beginner,organic_search,Other,0
7d7d2b7a51328016102d4528c411d630,home_decor,offline,unknown,Home_Goods,0
651530bf5c607240ccdd89a30c9c9712,bags_backpacks,industry,paid_search,Other,1
d8887be1427e48581e65fed5faf03bce,computers,online_medium,unknown,Tech,0
5670f4db5b62c43d542e1b2d56b0cf7c,health_beauty,online_big,paid_search,Health_Beauty,0
98151b0a22aa6e9ac06a7bb854fa6959,home_decor,industry,organic_search,Home_Goods,1
929f342384a6607afe143d789ade1316,construction_tools_house_garden,online_small,unknown,Home_Goods,0
4c18691b6037662be2df78a765d98ab5,household_utilities,online_small,unknown,Home_Goods,0
aa2640d851ec322526f1295bbeb20092,home_decor,online_medium,organic_search,Home_Goods,0
19d62d484cba71963c93f0f00ab42013,home_decor,online_top,unknown,Home_Goods,0
f2c87addc7e39e1c73457c4ec85ed728,bed_bath_table,online_medium,organic_search,Other,0
5b0cc932433fa5184b5b94bfe6bcc256,home_decor,online_medium,social,Home_Goods,0
252b493131fc46ee4a19fbfcbd565676,computers,online_medium,organic_search,Tech,0
0502e5d79bd91b34b68cef9b3b45230c,health_beauty,online_medium,unknown,Health_Beauty,0
cd2169d9f31ff6fbb9ca3373b0c9e354,audio_video_electronics,online_medium,paid_search,Other,0
9aa388272ee334b6ae07bc73706e254a,bed_bath_table,online_medium,paid_search,Other,0
dc00a47754c9e2eda1f84b0bff6ee95e,stationery,offline,organic_search,Other,0
1fe5540d7c1c37a595fefbacd5570d9e,computers,online_medium,paid_search,Tech,0
dd3c4f2160ceb84483c6ef84ddc541e0,handcrafted,offline,organic_search,Other,0
bce6a5ecf98e99fd2a8868b15c51f04b,watches,online_medium,paid_search,Other,0
5f4ffce0fafd72596bcb09d1467981c2,health_beauty,online_medium,paid_search,Health_Beauty,0
902c99f1ac505c0d18778b61bcd636f7,gifts,online_medium,organic_search,Other,0
2e7ea2aafec5835e781b21d6d1faf1f1,health_beauty,online_medium,email,Health_Beauty,0
b3809b8d4394588a47c8470ea331e135,audio_video_electronics,online_medium,direct_traffic,Other,0
674207551483fec113276b67b0d871ff,household_utilities,online_medium,direct_traffic,Home_Goods,0
63c6951772f3f4fc4e40ffd24207fd19,phone_mobile,online_big,organic_search,Tech,0
2ec7ffe99ecc5afc2e48920c9d1fbff6,air_conditioning,online_big,organic_search,Other,0
455befea1bb853c75ccbca94cff26e5c,phone_mobile,offline,organic_search,Tech,0
9fbe791853dbd2e3894d85162a8ff934,car_accessories,online_medium,paid_search,Auto,0
dace965ca58120f92f8d742a9fa1864b,health_beauty,online_beginner,organic_search,Health_Beauty,0
ea4e9ce63a2134743b4a92777437fcdd,audio_video_electronics,online_medium,organic_search,Other,0
19d2a3535e887b30be7081676fb1a499,stationery,offline,email,Other,0
a0ed0c00bfd64109d4ea03c97cc12486,home_decor,online_medium,unknown,Home_Goods,0
8116eb23b96c15ec02dd90632371494c,bags_backpacks,online_beginner,direct_traffic,Other,0
39cd336c2436c88d88096f7ef9305026,home_decor,online_medium,organic_search,Home_Goods,0
48e954b2da4f6a750c844173b347ed40,food_drink,online_small,social,Other,0
694892adec9a8e54155c2a2e99b6bd0c,car_accessories,offline,organic_search,Auto,0
a0b6a15b3b776d289bb0eca2d9115eaa,toys,online_medium,paid_search,Other,0
f177c11663deb4c3c07af399b26f5110,car_accessories,online_medium,social,Auto,0
abc39d62971a3ef6d4b285f65513006f,books,online_medium,unknown,Other,0
28c7d8743fbc8679f484868cc0fcaefb,health_beauty,offline,social,Health_Beauty,0
b15dd2f0fabf60d00bb3bc95834fb45d,construction_tools_house_garden,offline,paid_search,Home_Goods,0
c38c6d00a783927b6a3df86ea650ed4f,audio_video_electronics,online_small,unknown,Other,0
186cdd1b2df32caa72cfb410bba768d3,household_utilities,online_small,unknown,Home_Goods,0
fac1a9017ade7bdc94058fc1c969f355,computers,online_medium,unknown,Tech,0
269c5fc9fcadee614364c3620c30a1f9,bags_backpacks,offline,paid_search,Other,0
516e7738bd8f735ac19a010ee5450d8d,health_beauty,online_small,paid_search,Health_Beauty,0
fb66238168277301f44d960416bf5c1f,fashion_accessories,online_small,social,Other,0
8ba4b332e611171e234324cf3f9f28e3,food_drink,industry,organic_search,Other,1
4ac30efebddcd090914475c8201899b4,home_decor,industry,organic_search,Home_Goods,1
5544a079319b0984ee5d3ea03ea57da2,computers,online_medium,unknown,Tech,0
8caafb23d9d6b7e75485fcc2bdc260e0,home_appliances,online_medium,unknown,Home_Goods,0
dd27d8e77c7920dc26f5da40bf65ce73,car_accessories,offline,paid_search,Auto,0
de83e0600df76319c24c3670ebcb2d5f,home_decor,online_small,social,Home_Goods,0
85182120f8a3331fcddb54f27a77dda2,sports_leisure,online_medium,organic_search,Other,0
bb219facd42c2384181e8f3330b42df9,baby,online_medium,unknown,Other,0
788e857f317e53de488d393e65a80f45,bags_backpacks,online_medium,organic_search,Other,0
a99634624f85b4f63f87bc334b846962,home_decor,online_medium,paid_search,Home_Goods,0
b8caedd58f7afe8fea08b95f272bc080,car_accessories,online_medium,paid_search,Auto,0
3844ab927429de8fcb426e4886024ee9,health_beauty,online_medium,organic_search,Health_Beauty,0
c7471f493e0cf386881d09659a4a32a4,toys,offline,organic_search,Other,0
74636e24f01da9268b0ed88dacd8513e,toys,online_medium,paid_search,Other,0
2039c5e51785b5dde7cf93ccb3b7be2c,audio_video_electronics,online_beginner,paid_search,Other,0
bb94878eed7bad1bdd88e19f6c322f8e,audio_video_electronics,online_medium,organic_search,Other,0
9ac4f14370b1e24ddc58be041b7f99df,bags_backpacks,online_medium,direct_traffic,Other,0
fe53fc6949a462475c07fcb57ead57ce,home_decor,offline,unknown,Home_Goods,0
a11a0e0ca67423425691db355cff69b0,car_accessories,online_medium,paid_search,Auto,0
89757206b887aed36f3e18d858460fea,bags_backpacks,online_medium,unknown,Other,0
6bd503a8230299c9316fb0f726933927,health_beauty,online_big,paid_search,Health_Beauty,0
3903c788ded8dc03b5ebab37a2f3e9a1,household_utilities,online_big,unknown,Home_Goods,0
837db36e3b34fffca8725343601a74a7,food_drink,industry,unknown,Other,1
62b967c1884c0e9ca8b9dba64be0b136,audio_video_electronics,online_medium,direct_traffic,Other,0
e58a75d874cd483e80fb3ba9aa35db51,health_beauty,online_small,paid_search,Health_Beauty,0
094ced053e257ae8cae57205592d6712,health_beauty,online_medium,direct_traffic,Health_Beauty,0
2bee35533016f9992645dd6df0eca7e4,home_decor,online_medium,organic_search,Home_Goods,0
54583ab379489add547fe47b628db589,baby,online_medium,unknown,Other,0
c846aef46d0aa00378cc6c24fd7fb474,household_utilities,industry,direct_traffic,Home_Goods,1
c092292535a57dacd95a8765f5518f87,construction_tools_house_garden,online_medium,display,Home_Goods,0
00065220becb8785e2cf78355eb9bf68,handcrafted,online_medium,paid_search,Other,0
c70c1b0d8ca86052f45a432a38b73958,health_beauty,online_medium,paid_search,Health_Beauty,0
8ec9a02e1c573e5ebf9133968d9b0042,home_office_furniture,industry,organic_search,Home_Goods,1
a53f60f05f822b5c621a50ff6a5cb362,home_decor,online_big,organic_search,Home_Goods,0
a86bf7a9ba609d0527f10ea8f0a5446c,sports_leisure,offline,unknown,Other,0
88ef59b51bdaa941d10a853429f2b6ce,audio_video_electronics,online_medium,organic_search,Other,0
7d81e74a4755b552267cd5e081563028,construction_tools_house_garden,industry,paid_search,Home_Goods,1
9b1f656ca3060f8af17a50d8a024b533,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
f50d9d5fa45cba8c1a6b643987810c34,construction_tools_house_garden,online_big,paid_search,Home_Goods,0
f3c747c1913de1af068d8feb79900063,religious,online_small,unknown,Other,0
157497483bb7876340ea4441c9bd1774,pet,industry,organic_search,Other,1
b031973a2fadbc89767531a45ca39e40,health_beauty,offline,unknown,Health_Beauty,0
0255dc67cb6bad298606136951ab1877,computers,online_medium,organic_search,Tech,0
a2d528e2abdf88afe0d245519b3b3d65,car_accessories,industry,email,Auto,1
77a515caa36327151d1cc6c32a9f00e1,stationery,industry,paid_search,Other,1
ba90964cff9b9e0e6f32b23b82465f7b,small_appliances,Unknown,organic_search,Other,0
791a644d62fbd7a1fdabda6fc610bf33,car_accessories,industry,paid_search,Auto,1
df1183c2b82ee7ce304ed60ced00949c,health_beauty,offline,organic_search,Health_Beauty,0
0ffe89723de9b21041556d02e9b21a8b,home_decor,online_medium,unknown,Home_Goods,0
43402bdf22aa2310e8f99e2f94f78628,home_office_furniture,industry,unknown,Home_Goods,1
28f10b1c5e5abb9d4857745bede6147c,audio_video_electronics,online_big,social,Other,0
414cc02d780baaa13439c37bd89641ef,car_accessories,online_medium,paid_search,Auto,0
1961c3e1272bfeceb05d0b78b5bbfdaf,games_consoles,online_medium,unknown,Other,0
68175a6b26cdbc4b3a51ed5353276e4d,home_office_furniture,industry,paid_search,Home_Goods,1
7adbd3210a7b3cc2235e225eef33574d,household_utilities,online_medium,organic_search,Home_Goods,0
0b9164d3b23215d4dfee8a045a3a1b3d,home_decor,offline,other_publicities,Home_Goods,0
7c7d0dee362960b1d9b01fe7284e19ba,home_decor,online_small,social,Home_Goods,0
9f716fbca2fbec913c646e6c60f25b60,health_beauty,industry,unknown,Health_Beauty,1
b8cb8fd0484ee4f796b41e363dcd303d,computers,offline,referral,Tech,0
33cbbec1e7e1044aaf11d152172c776f,household_utilities,online_big,unknown,Home_Goods,0
d82168bc00226dc72728bc957d2539bc,handcrafted,online_small,organic_search,Other,0
97e50a621f8e801f4baf69e08687c192,toys,online_small,social,Other,0
f0ec78809fe0bc3edb11c9fe5b97b059,household_utilities,online_medium,unknown,Home_Goods,0
6ebf4eceee4dd9847201c82e77ef8123,health_beauty,online_beginner,direct_traffic,Health_Beauty,0
02df983480ff75ead8a031a3c7a849ad,phone_mobile,offline,paid_search,Tech,0
594f9aaa48e5bf431f011ddc5669b0d5,bags_backpacks,online_medium,paid_search,Other,0
4675c38ffdf3a0c9e9665f629c5c713b,home_decor,online_medium,paid_search,Home_Goods,0
fb6e76ca64c0cc2c2dee53219e685f4b,games_consoles,online_big,Unknown,Other,0
e504a4e2efaa45cbff7e268a2c58c956,home_decor,industry,organic_search,Home_Goods,1
6b90f847357d8981edd79a1eb1bf0acb,construction_tools_house_garden,online_medium,organic_search,Home_Goods,0
eaeec4fdcdc91ead735718ae9bebcd8e,health_beauty,offline,social,Health_Beauty,0
5a4236931428800e9d9cc04af0987118,household_utilities,online_medium,paid_search,Home_Goods,0
9e96cf88816c531ac19a680a2fdb78a7,home_office_furniture,online_big,organic_search,Home_Goods,0
603bb4eeb3f0927e59e253357a9ca06b,handcrafted,offline,organic_search,Other,0
5e7730e8ae6bffdee755a8d31e6b77a4,small_appliances,industry,paid_search,Other,1
2c2c9832d1bb38c5b0034a3b47d313ee,health_beauty,industry,paid_search,Health_Beauty,1
25ca84afdd32ede184dba55631c55274,computers,online_big,organic_search,Tech,0
08220245c361752c4f7bdc9a39821dbe,car_accessories,online_medium,paid_search,Auto,0
d622a61456dcbf4cc960221e15ac48b7,baby,offline,direct_traffic,Other,0
34fe2ce0770697c1b8b35c13a8e2f7d4,watches,online_beginner,social,Other,0
1832c08bba48a37868d4093259e8c288,home_decor,offline,direct_traffic,Home_Goods,0
d63f306de130e0391d38a792541723b8,car_accessories,online_medium,organic_search,Auto,0
49388b546c8a96b96e9f15b5980b1cd7,bed_bath_table,online_beginner,organic_search,Other,0
596849622429351f47b32e6cae1055ff,phone_mobile,online_medium,unknown,Tech,0
9140ef75cc8211c4035935e80e567204,pet,industry,paid_search,Other,1
