seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_region,is_hub_seller
b4f8921fcc4ff77b66bea6dda43dcd51,95034,Caxias Do Sul,RS,S,0
d2572f31e9023e9850ef986a636ff9bf,30640,Belo Horizonte,MG,SE,0
c731d18cea9bf687ffee82a241c25b11,89701,Concordia,SC,S,0
3dc69bf2c42f0568a5c4791ec3fd3745,2880,Sao Paulo,SP,SE,1
d8d9567d0bfb0bc7eb845a205ba42657,3688,Sao Paulo,SP,SE,1
0daf5180aa44356f60f8effa533b55a2,74043,Goiania,GO,CO,0
5194c22ed1f616ec0c0f33c571542879,37540,Santa Rita Do Sapucai,MG,SE,0
fe8055980a4ff7f64ed889c2b5926929,81925,Curitiba,PR,S,0
c42fd8e4d47dfb18ce5222f2dd7752f9,6246,Osasco,SP,SE,1
671585f5a2af58b6e276bc01003c0d2b,80510,Curitiba,PR,S,0
2dd1fb6f0e42a2243b8a01e40cd41216,80240,Curitiba,PR,S,0
a7c53f6b3b61adbdaa99dda97e8cbd56,14780,Barretos,SP,SE,1
a11a0e0ca67423425691db355cff69b0,13330,Indaiatuba,SP,SE,1
5bffbafbb22daf6d3bfc216a46db8708,26525,Nilopolis,RJ,SE,0
fc0b214b59a83615fea981c6424a02ae,9380,Maua,SP,SE,1
011b0eaba87386a2ae96a7d32bb531d1,17580,Pompeia,SP,SE,1
43753b27d77860f1654aa72e251a7878,44895,Barro Alto,BA,NE,0
822b63912576852aea9a8436d72317b7,13840,Mogi Guacu,SP,SE,1
a3fa18b3f688ec0fca3eb8bfcbd2d5b3,4557,SãO Paulo,SP,SE,1
5587130f9850696ed7fafbc91c2cee44,4311,Sao Paulo,SP,SE,1
9c1c0c36cd23c20897e473901a8fb149,11702,Praia Grande,SP,SE,1
34a557286ead8fe75c989e0afcf7d98c,14406,Franca,SP,SE,1
c716e0b86ed568878475b60fbb6323ad,22783,Rio De Janeiro,SP,SE,1
455c5640e8c5bd1b2ee85c0158f85727,89128,Luiz Alves,SC,S,0
87d30a6a0cbf89356e49324971ab1d24,2036,Sao Paulo,SP,SE,1
217f005bb37ff3aeef5b2ae1788e75ba,6038,Osasco,SP,SE,1
cac4e0bc1a3269fa2b6ea5e763f6115b,88351,Brusque,SC,S,0
8ec76bb0965af3f007692b26fa9d6623,88804,Criciuma,SC,S,0
aba1721a889e04decc910aa13b768ef4,5729,Sao Paulo,SP,SE,1
7238f877570096ae403c51898fa64566,6519,Santana De Parnaiba,SP,SE,1
044668ccd5316b12a7cf0d54a156e3e9,6016,Osasco,SP,SE,1
643c01d7c56a724bec0454f4780e8a3e,89222,Joinville,SC,S,0
cab85505710c7cb9b720bceb52b01cee,2252,Sao Paulo,SP,SE,1
312ba1d77e9c332ef21f9598b7f64cd7,7179,Guarulhos,SP,SE,1
8c3b533c63cca56240f94f1e3a6b18ef,31050,Belo Horizonte,MG,SE,0
1fdc574883ef3b33ad41562d93f3a74a,13480,Limeira,SP,SE,1
9a03a4e9eb0b947652fae4f6121a3f5e,15805,Catanduva,SP,SE,1
33cbda8716511e27e556dff9d8418bf2,89052,Blumenau,SC,S,0
6cd68b3ed6d59aaa9fece558ad360c0a,31255,Belo Horizonte,MG,SE,0
3df020b72d3d44b3af9d110fa3940b65,15704,Jales,SP,SE,1
537eb890efff034a88679788b647c564,20270,Rio De Janeiro,RJ,SE,0
89de2d6f23e9746ff309705b23581faa,86060,Londrina,PR,S,0
c611f4ce9ce875bcc063fa97fd4d7d12,12944,Atibaia,SP,SE,1
4be2e7f96b4fd749d52dff41f80e39dd,69900,Rio Branco,AC,N,0
3bfba5a77604f6dfae7e6dd7aaf65821,86046,Londrina,PR,S,0
48fb026ed7455a42f5d3e9390ed5088e,27321,Barra Mansa,RJ,SE,0
0d33a55da925bbf1ff02af5f6059fc7f,5632,Sao Paulo,SP,SE,1
cea729054f157f5870bdd321a958d994,3161,Sao Paulo,SP,SE,1
955fee9216a65b617aa5c0531780ce60,4782,Sao Paulo,SP,SE,1
0f0c984a4a955310903b6b6008660bad,14403,Franca,SP,SE,1
f805b96fa705ba7995a221f1749dc141,87013,Maringa,PR,S,0
751bdc4d83a466c7206cd42e8f426b03,9405,Ribeirao Pires,SP,SE,1
2f4b0d3b9634b647d4edee577d7ebb7e,2310,Sao Paulo,SP,SE,1
ba5daa4041e1f15cdf34b76e3e18a450,4363,Sao Paulo,SP,SE,1
6e386f64c84e482f0b9abf960797ee1b,1539,Sao Paulo,SP,SE,1
83c465a786b06574376909b35ef6752a,13560,Sao Carlos,SP,SE,1
d93b8458c6fe139d85cfa5eadbf55bd2,2238,Sao Paulo,SP,SE,1
71592660bbcb6a4664e97b6f8b68babc,15055,Sao Jose Do Rio Preto,SP,SE,1
6a53b90c3ad9e0b56d9fe5c69165fff5,82220,Curitiba,PR,S,0
38f276ca6e7cc95a6d1bb55ac9e5550f,17520,Marilia,SP,SE,1
eae9af4811c294c56795d70e715b7337,3060,Sao Paulo,SP,SE,1
039b29ff3b3473435d0cd59040575de9,9443,Ribeirao Pires,SP,SE,1
ac51cac5e20d69ff485a54746488ef48,14096,Ribeirao Preto,SP,SE,1
4221a7df464f1fe2955934e30ff3a5a1,48602,Bahia,BA,NE,0
48e954b2da4f6a750c844173b347ed40,91740,Porto Alegre,RS,S,0
fc4751cfe3b279c419615b9b00c1abb4,86047,Londrina,PR,S,0
e1a210d482714ce337763a19aef94ba4,85807,Cascavel,PR,S,0
085f6f7e049c996695fb2074fe38d45e,12020,Taubate,SP,SE,1
34675b28b826facfde119785bf287dc1,85802,Cascavael,PR,S,0
7d7866a99a8656a42c7ff6352a433410,1320,Sao Paulo,SP,SE,1
5a93f3ab0ef4c84ed5e1b5dbf23978bc,12250,Monteiro Lobato,SP,SE,1
64cc804291f90c81f02bfc2bb58ff55a,81250,Curitiba,PR,S,0
5f57db27027655e6c6a391601daa0258,29138,Viana,ES,SE,0
e1b12447a7563944843191754aeb5562,7145,Guarulhos,SP,SE,1
2f3d8b4c9e2ee165075331fea3f3095a,88107,Sao Jose,SC,S,0
1fe5540d7c1c37a595fefbacd5570d9e,25850,Paraiba Do Sul,RJ,SE,0
d3f39f05462b79a4562d35893a28f159,13730,Mococa,SP,SE,1
528ce32f560edd11add4169f6a5b65be,18130,Sao Roque,SP,SE,1
b86a47b3366e3b5424a7b225781f4908,37900,Passos,MG,SE,0
0176f73cc1195f367f7b32db1e5b3aa8,14940,Ibitinga,SP,SE,1
01cf7e3d21494c41fb86034f2e714fa1,85603,Francisco Beltrao,PR,S,0
ceaec5548eefc6e23e6607c5435102e7,3821,Sao Paulo,SP,SE,1
c8771b1a10bb99bb34d3c459c5cffb53,36512,Tocantins,SP,SE,1
2d42ebcda99fd55f6f4bc2f1ca035d50,76400,Uruacu,GO,CO,0
e9bc59e7b60fc3063eb2290deda4cced,87083,Maringa,PR,S,0
13d95f0f6f73943d4ceffad0fc2cd32c,74473,Goiania,GO,CO,0
6f229cc508fc6915ed5c499efd93baa4,21931,Rio De Janeiro,RJ,SE,0
83f2b4881141ce3fcd4e985125d3279e,14055,Ribeirao Preto,SP,SE,1
c8c1bea22194a4eefa2dc9a9fa89f536,88210,Porto Belo,SC,S,0
b0b346d3a89f5eb4c2968af3f083cd43,13105,Campinas,SP,SE,1
a0415d9b25ede3c4b1e477e9916ffc03,26255,Nova Iguacu,RJ,SE,0
3dfd3dc96f7f8598eca74e9ac8a2fa31,3343,Sao Paulo,SP,SE,1
e5545d4d4473876ea78c5bcebca365c3,17512,Marilia,SP,SE,1
fa1a9dec3a9940c072684a46728bf1fc,88820,Icara,SC,S,0
6ddc28b61be28373b4503a1f61cf98a9,3543,Sao Paulo,SP,SE,1
c5ebe6598748b0aeaa61cfb820478b92,95910,Lajeado,RS,S,0
5670f4db5b62c43d542e1b2d56b0cf7c,3694,Sao Paulo,SP,SE,1
e1c76f339ebd5460999f25a2aa8c92c5,3029,Sao Paulo,SP,SE,1
cb8bcce248bb1fb274ba762d8b971456,37540,Santa Rita Do Sapucai,MG,SE,0
6524b847b982cd56bb5d4b02b776ee42,13042,Campinas,SP,SE,1
610f72e407cdd7caaa2f8167b0163fd8,1201,Sao Paulo,SP,SE,1
b6d44737c043328708f6749c2dbe50bd,9230,Santo Andre,SP,SE,1
972d0f9cf61b499a4812cf0bfa3ad3c4,88359,Brusque,SC,S,0
8c91bfea4263b8fba54081460693e2a1,98920,Horizontina,RS,S,0
38af8acfd46ac4a7bf754e8ca6736664,4364,Sao Paulo,SP,SE,1
d90fe2229fee1a5da999ccd0c06c1667,3416,Sao Paulo,SP,SE,1
75fdd0a732287f9497b179f6bd445d32,9350,Maua,SP,SE,1
5b2e94f2c22b39ccc24d34ad0f669672,1214,Sao Paulo,SP,SE,1
9ac75591b69c3402684b6ce0310f22ee,2880,Sao Paulo,SP,SE,1
e5bd51692380fd8cabb19b756b95e714,9220,Santo Andre,SP,SE,1
cfb1a033743668a192316f3c6d1d2671,18110,Votorantim,SP,SE,1
adcf50477d6a1f5d91bb9d54c4903cb5,35530,Claudio,MG,SE,0
8476243f92442881ddd5b578975cf115,93700,Campo Bom,RS,S,0
f2336e113377dd21c744d9c4fc8293a9,3659,Sao Paulo,SP,SE,1
f25e239052084705e17a982bc600ab2a,1123,Sao Paulo,SP,SE,1
714b9a1332840f257b49f476bea4e341,15910,Monte Alto,SP,SE,1
89d9a386b0b6e5fc8403071b03f7206a,3103,Sao Paulo,SP,SE,1
bd15ee794d5e640d9dd71b665b2ab15b,14078,Ribeirao Preto,SP,SE,1
f326006815956455b2859abd58fe7e39,15601,Fernandopolis,SP,SE,1
bac692d6c0ed08467878018e6cc9c26c,89041,Blumenau,SC,S,0
6a51fc556dab5f766ced6fbc860bc613,17500,Marilia,SP,SE,1
a90a5da8b09e44264a177c0374a5ac87,84010,Ponta Grossa,PR,S,0
ea6b12bf9ffe2bac34602ec631d97a47,7093,Guarulhos,SP,SE,1
dc64d75cc406bb0697be983831430e60,31560,Belo Horizonte,MG,SE,0
fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,Pedreira,SP,SE,1
d1ef48b38baca7e831711c4a0aeb398f,86800,Apucarana,PR,S,0
67e43d802fde8cfd3f9580124f8167d1,7062,Guarulhos,SP,SE,1
f18112da765e0971ca5d510dec322bdd,88351,Brusque,SC,S,0
259f7b5e6e482c230e5bfaa670b6bb8f,8550,Poa,SP,SE,1
dd7ddc04e1b6c2c614352b383efe2d36,3471,Sao Paulo,SP,SE,1
f457c46070d02cadd8a68551231220dd,87047,Maringa,PR,S,0
5962468f885ea01a1b6a97a218797b0a,82040,Curitiba,PR,S,0
1f50f920176fa81dab994f9023523100,15025,Sao Jose Do Rio Preto,SP,SE,1
2b1a40c1daabc6ca280c4b815c101841,35500,Divinopolis,MG,SE,0
26b482dccfa29bd2e40703ba45523702,13450,Santa Barbara D´Oeste,SP,SE,1
f356c348fbc8df6a882823e21f5ce8b7,92025,Canoas,RS,S,0
2ba91c7ad80ff88b23b7db823b43c233,13310,Itu,SP,SE,1
3d0cd21d41671c46f82cd11176bf7277,89217,Joinville,SC,S,0
d93919c944be9cff128f6c9cb899eacb,13375,Mombuca,SP,SE,1
f7ba60f8c3f99e7ee4042fdef03b70c4,9628,Sao Bernardo Do Campo,SP,SE,1
0ee4fb99ac55ffbbc98795aa01b7f8fa,6539,Santana De Parnaiba,SP,SE,1
c5f7e746b7e6d07def6c0dae9903279b,81350,Curitiba,PR,S,0
2d20f1cd18725c91147da0791d498022,86040,Londrina,PR,S,0
002100f778ceb8431b7a1020ff7ab48f,14405,Franca,SP,SE,1
70f84699be677ec988d1fa824aef7d90,35700,Sete Lagoas,MG,SE,0
5bc24d989e71e93c33e50a7782431b0e,37165,Campo Do Meio,MG,SE,0
36f98ad67cc981f50ce8aed093d5783c,85904,Toledo,PR,S,0
70ee69419916dc13e3aed619061f996c,8780,Mogi Das Cruzes,SP,SE,1
6eb94e1466490d327a09abf8f3552a50,13219,Jundiai,SP,SE,1
8ff1a9df749e454105c55cda13e79143,17509,Marilia,SP,SE,1
c4fabeea6e569d42d02993bb1f4f1cbc,60741,Fortaleza,CE,NE,0
5236605f4d4b0b3e4df85b850393fca0,3311,Sao Paulo,SP,SE,1
45c20d94d9171b0bcfab3c955e47d67b,13490,Cordeiropolis,SP,SE,1
5bc237df65098fe211bb4818f4d26d78,38410,Uberlandia,MG,SE,0
6a38087bc8ad4f89ff453561005f6dea,75123,Anapolis,GO,CO,0
4e5725ba188db8252977a4f0227bd462,14092,Ribeirao Preto,SP,SE,1
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,Sao Jose Do Rio Preto,SP,SE,1
eebb3372362aa9a46975164bed19a7e7,4578,Sao Paulo,SP,SE,1
2ec6e37d992a95eaddb3369dcbcc76d9,91310,Porto Alegre,RS,S,0
f84a00e60c73a49e7e851c9bdca3a5bb,20756,Rio De Janeiro,RJ,SE,0
e5a38146df062edaf55c38afa99e42dc,1233,Sao Paulo,SP,SE,1
80cfd480be3eb6d6267139f5cb793555,8223,Sao Paulo,SP,SE,1
62c50c1af4dfdc4149d25c5222043d39,4782,Sao Paulo,SP,SE,1
4de6e4ba574aa9dfdc824bc44dc47fdd,83402,Colombo,PR,S,0
6548c2550b6e2d8f18053216e1c7b6f3,9920,Diadema,SP,SE,1
f45122a9ab94eb4f3f8953578bc0c560,13419,Piracicaba,SP,SE,1
7901646fdd36a55f564ffaf2dbccaaf7,20021,Rio De Janeiro,RJ,SE,0
6481e96574816ead57975da2c0f6d80d,18072,Sorocaba,SP,SE,1
e8dba4d70f7f2b20e775d09cae01142d,13456,Santa Barbara D Oeste,SP,SE,1
13e85aac53340018b40c2af68001b7e0,13920,Pedreira,SP,SE,1
b6dc74ed30f124f95227bed4e43a3bed,86702,Arapongas,PR,S,0
48436dade18ac8b2bce089ec2a041202,27277,Volta Redonda,SP,SE,1
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,Porto Ferreira,SP,SE,1
8ed8ea9a57c862f2c18c2fe41f601d56,89030,Blumenau,SC,S,0
c76d418370990614e89e956c7a7567d9,6787,Taboao Da Serra,SP,SE,1
ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,RJ,SE,0
ea846a0e7ad98a741783e886d89dfa44,16072,Aracatuba,SP,SE,1
2c54051840f19eca309a5423cf22df36,81830,Curitiba,PR,S,0
ee27a8f15b1dded4d213a468ba4eb391,74210,Goiania,GO,CO,0
69b5eaa096c3f9d1e5c398c597f567d6,16200,Birigui,SP,SE,1
5b92bfa4120daa27c574daa2e386c693,18070,Sorocaba,SP,SE,1
1554a68530182680ad5c8b042c3ab563,37580,Monte Siao,MG,SE,0
fc38b5dceee1a730fad8853453437fbd,13073,Campinas,SP,SE,1
152ee17e4c8aaf53dac99f3462e4999b,89248,Garuva,SC,S,0
fac35d150712afb921ec59ac5f39bb11,38650,Bonfinopolis De Minas,MG,SE,0
04aa0a1c5ce6b222003403a3e11c3cc0,13150,Cosmopolis,SP,SE,1
ede0c03645598cdfc63ca8237acbe73d,14092,Ribeirao Preto,SP,SE,1
1e47defeeadeca0e9a18fa5a9311e735,15800,Catanduva,SP,SE,1
a7b7354cc588f7566a848bcbb1ce3d96,1215,Sao Paulo,SP,SE,1
ef0ace09169ac090589d85746e3e036f,24451,Sao Goncalo,RJ,SE,0
a7dc4098e4da6e41b426269d12ae7e91,4386,Sao Paulo,SP,SE,1
918717417d88a9f9ae9735567e6c7682,5547,Sao Paulo,SP,SE,1
26f6b7ab07be3e9e69ce82a6552efc19,21070,Rio De Janeiro,RJ,SE,0
cad9969167c09b48ae6f1d123f7fa68d,37706,Pocos De Caldas,MG,SE,0
7c4adcc13272c0e26fa23aac642adb7b,24725,Sao Goncalo,RJ,SE,0
f19516b9ff26bfeb091b30108db4ddbd,13160,Artur Nogueira,SP,SE,1
ed8cb7b190ceb6067227478e48cf8dde,11015,Santos,SP,SE,1
97e50a621f8e801f4baf69e08687c192,4209,Sao Paulo,SP,SE,1
562f8cfc51f265411f487d07e9c40e7f,30575,Belo Horizonte,MG,SE,0
a21c11ec5c3f03e7cc9f9203bff9e1c6,6513,Santana De Parnaiba,SP,SE,1
97e4a63591ca439a2b8b7efd20e6e19e,20520,Rio De Janeiro,RJ,SE,0
07017df32dc5f2f1d2801e579548d620,58030,Joao Pessoa,PB,NE,0
52092ddbd3a58c450a4459bf051b2287,17300,Dois Corregos,SP,SE,1
1a8e2d9c38b84a9702ac7922924b0573,89245,Araquari,SC,S,0
f1198c871e0171278b63f40d112caeec,1220,Sao Paulo,SP,SE,1
87142160b41353c4e5fca2360caf6f92,90230,Porto Alegre,RS,S,0
a0e19590a0923cdd0614ea9427713ced,83075,Sao Jose Dos Pinhais,PR,S,0
289cdb325fb7e7f891c38608bf9e0962,31570,Belo Horizonte,SP,SE,1
11305281b50fff20ae8bb473f8e11876,36500,Uba,MG,SE,0
723a46b89fd5c3ed78ccdf039e33ac63,93310,"Novo Hamburgo, Rio Grande Do Sul, Brasil",RS,S,0
d9b00a97818674c7f8d8b1ef0e689679,84035,Ponta Grossa,PR,S,0
9d681c7e12db302cb261e721040dde65,80330,Curitiba,PR,S,0
c7bb64409aa480bb7d0335faaaf3d242,89218,Joinville,SC,S,0
bb7ad8a45c027be8ab075b8e465f8ca0,88056,Floranopolis,SC,S,0
8a207b6080964f3c1fc9d35bd6096ba4,15155,Jaci,SP,SE,1
fa1c13f2614d7b5c4749cbc52fecda94,13170,Sumare,SP,SE,1
bf100ecb7997df312b285358fb32f92c,83070,Sao Jose Dos Pinhais,PR,S,0
3504c0cb71d7fa48d967e0e4c94d59d9,9350,Maua,SP,SE,1
164a5a8794e6d42e14f55e447b12a3bc,85980,Guaira,PR,S,0
de09d00cfc265b8804c7df34075a68fa,2118,Sao Paulo,SP,SE,1
638cba8be1fb599bbb76fd6948351eb3,12242,Sao Jose Dos Campos,SP,SE,1
2f73e04d12cdf0c945ded66bb3fcf6c7,29313,Cachoeiro De Itapemirim,ES,SE,0
fbc14c0cf93505ef89f64665ffa4a7b5,14150,Serrana,SP,SE,1
c3ee2331a724e6fc02c4b698b57a73f3,5108,Sao Paulo,SP,SE,1
e9874ae10b2d60d43917b6bbfa13a599,86604,Rolandia,PR,S,0
df47da4ae86fa4db890d05aaf24e21d8,4360,Sao Paulo,SP,SE,1
ddd51ae8cda92f3995a51fc0f0f3eec7,23062,Rio De Janeiro,RJ,SE,0
e644cbadf7eeb30d0d29f335ce7d52ec,3029,Sao Paulo,SP,SE,1
2bdb95a56a36ebbc6640337ac5eac174,4054,Sao Paulo,SP,SE,1
34d1ca11b242c0fee2c834ae8d788566,36415,Congonhas,MG,SE,0
324583d68897f5ddbaf38f6248322176,15046,Sao Jose Do Rio Preto,SP,SE,1
96493fab2fbb13a14d0c0e8772eef5c3,5537,Sao Paulo,SP,SE,1
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,Atibaia,SP,SE,1
b5d034ac251546e25afe9067f05c1539,6852,Itapecerica Da Serra,SP,SE,1
8a1ff5c35f6595a73fef4c7b96e4908a,83091,Sao  Jose Dos Pinhais,PR,S,0
a150c540f572d0fb53992264bc5c10b5,18035,Sorocaba,SP,SE,1
7c1fea10b5b006671d608b1d7c446ec4,18550,Boituva,SP,SE,1
b6e1504972665f739dec4facb9943775,13405,Piracicaba,SP,SE,1
f76a3b1349b6df1ee875d1f3fa4340f0,3275,Sao Paulo,SP,SE,1
99eaacc9e6046db1c82b163c5f84869f,14400,Franca,SP,SE,1
8603f0038fe0e52fedd3382d266723de,88495,Garopaba,SC,S,0
d98eec89afa3380e14463da2aabaea72,90010,Porto Alegre,RS,S,0
ab75b89cc49c9ab3160d0c91565a442a,17604,Tupa,SP,SE,1
08084d990eb3f53af056ccbc1730c8a7,3612,Sao Paulo,SP,SE,1
d85efbc8eff2b7adf524e2820569adc8,5268,Sao Paulo,SP,SE,1
23613d49c3ac2bd302259e55c06c050c,13660,Porto Ferreira,SP,SE,1
87d3c3aeb3ead335511b3ce315eb341e,3059,Sao Paulo,SP,SE,1
93b9a99027bd8bd6af682aff18dd19bf,7600,Mairipora,SP,SE,1
0bf0150d5b9d60d9cd2906003332f085,1547,Sao Paulo,SP,SE,1
7ecef8194babfec876ca720714327841,13041,Campinas,SP,SE,1
87b4428a334b8f676fd9a7f3bf544fb5,16480,Guaimbe,SP,SE,1
30829ded4523ab9224b93bc49a62c95f,95360,Parai,RS,S,0
dcb7367a92f5ffb89f1e2152ed260285,17700,Osvaldo Cruz,SP,SE,1
513a54369b6a8a6602fcb0e129c6d78d,9862,Sao Bernardo Do Campo,SP,SE,1
5075aaa8404020ae6aa8bf4792099b41,37706,Pocos De Caldas,MG,SE,0
d354c38a7182125a748cb10474fe963b,28495,Aperibe,RJ,SE,0
4be9ae93c4fc0f41713d71a4194ee1b3,35500,Divinopolis,MG,SE,0
e0487761face83d64fcada2408959a36,1021,Sao Paulo,SP,SE,1
9996ae921c50e8dff411ac69c0b4bb8b,17605,Tupa,SP,SE,1
c3cfdc648177fdbbbb35635a37472c53,80610,Curitiba,PR,S,0
c8cc60ffd415254af5d9b9f34f32c369,18053,Sorocaba,SP,SE,1
1ce3ae5a399804d1a87e706f8a813c3e,88715,Jaguaruna,SC,S,0
5f26c1408a65b42a7224cd463bdf3292,86707,Arapongas,PR,S,0
e59e575a175fadcadf8479e191770425,26210,Nova Iguacu,RJ,SE,0
2138ccb85b11a4ec1e37afbd1c8eda1f,8250,Sao Paulo,SP,SE,1
83d458c0d6d4f94295d63f091460bd60,29101,Vila Velha,SP,SE,1
ef30892870c278497523264be1be2241,14801,Araraquara,SP,SE,1
d5b9a084373da994a6e37f732169a853,9182,Santo Andre,SP,SE,1
e9c2dc0dd4ac38448289be644ac94f42,89210,Joinville,SC,S,0
fe87f472055fbcf1d7e691c00b1560dc,13085,Campinas,SP,SE,1
5a32c398a06c345440bf2a683b017ad3,21070,Rio De Janeiro,RJ,SE,0
f46490624488d3ff7ce78613913a7711,7194,Guarulhos,SP,SE,1
4d0041cdbe51b4617d95c70b19decc74,36052,Juiz De Fora,MG,SE,0
db46ca7bce82b11f7e247539271fc390,23080,Rio De Janeiro,RJ,SE,0
ad420dd0c4f92f8af951ac24b86d0cf5,38230,Fronteira,MG,SE,0
e8b4225284fbb02d16f200513f1f395d,14960,Novo Horizonte,SP,SE,1
f61c63d13f7cd800549d5acdd390ae72,18185,Pilar Do Sul,SP,SE,1
054694fa03fe82cec4b7551487331d74,15840,Itajobi,SP,SE,1
dc50afafdfa325eadc890c7fa42a8f4e,87050,Maringa,PR,S,0
376d67b61dce0c990155286e7ae486a4,4815,Sao Paulo,SP,SE,1
7994b065a7ffb14e71c6312cf87b9de2,29142,Cariacica / Es,ES,SE,0
a9415cf907dfa12f9ed18693244f5329,36320,Prados,MG,SE,0
b7d5b4b87af9d42b601865d3f3810bff,88020,Florianopolis,SC,S,0
7315baebc0572ff220d226283dc66728,13560,Sao Carlos,SP,SE,1
4125d9385a25e82d2f72d3a0fd55bc3f,11065,Santos,SP,SE,1
c8b0e2b0a7095e5d8219575d5e7e1181,8598,Itaquaquecetuba,SP,SE,1
38102b031c2a15e54623d711bfc753d3,62170,Mucambo,CE,NE,0
160e4f13fd3a64b1b86807be88b5ffb0,83409,Colombo,PR,S,0
8ccf3cf69651cc1d8a02c8bfaf3b8568,13504,Rio Claro,SP,SE,1
391fc6631aebcf3004804e51b40bcf1e,14940,Ibitinga,SP,SE,1
33cbbec1e7e1044aaf11d152172c776f,95705,Bento Goncalves,RS,S,0
da03c298e3999e9d828591fc2179d109,4041,Sao Paulo,SP,SE,1
49383af7ab774e4e8f3000f49c83dc4b,12080,Taubate,SP,SE,1
8a2d12a90e92f012ce5226fc6592b653,81210,Curitiba,PR,S,0
52956b80ae65fda598f06f6b9943e7a9,87050,Maringa,PR,S,0
762ed976527cddf02787edba70fffa2a,86026,Londrina,PR,S,0
7994081388d55b9cf976c050653dd359,1244,Sao Paulo,SP,SE,1
585175ec331ea177fa47199e39a6170a,39400,Montes Claros,MG,SE,0
e59aa562b9f8076dd550fcddf0e73491,82810,Curitiba,PR,S,0
e84ad2127668df3aafc6b73531a0beb8,4613,Sao Paulo,SP,SE,1
1a6245add4353f18ed55138808906979,9694,Sao Bernardo Do Campo,SP,SE,1
e9779976487b77c6d4ac45f75ec7afe9,11701,Praia Grande,SP,SE,1
6b90f847357d8981edd79a1eb1bf0acb,7152,Guarulhos,SP,SE,1
48328ec9a579151d9cc6a86d4a59336c,92310,Canoas,RS,S,0
73a63f72308aa20a46f4b1632018f196,82510,Curitiba,PR,S,0
f62d7bb4a613ec758a03342d46b580b2,36570,Vicosa,MG,SE,0
252e76235acb79183cfca6e34f13337d,13090,Campinas,SP,SE,1
7c5b05cbdb5542049f38d90d7815b97d,5201,Sao Paulo,SP,SE,1
db4350fd57ae30082dec7acbaacc17f9,3126,Sao Paulo,SP,SE,1
845e8036c3f7bf62099352f5ed910240,21041,Rio De Janeiro,RJ,SE,0
712efd3b68f9686dc856b84abd0f21ae,82130,Curitiba,PR,S,0
3364a91ec4d56c98e44174de954b94f6,76804,Porto Velho,RO,N,0
b00af24704019bd2e1b335e70ad11f7c,40130,Salvador,BA,NE,0
4324dd16853115efb0fd9d0d131ba6f4,13720,Sao Jose Do Rio Pardo,SP,SE,1
0a198e95d32b1be2da9424c962a6ebfa,32260,Contagem,MG,SE,0
d1a1b40ec554c593a1a99366746289dd,85501,Pato Branco,PR,S,0
55a5b51f93f2b70ea513f5a047b0262a,36301,Sao Joao Del Rei,MG,SE,0
6426d21aca402a131fc0a5d0960a3c90,14091,Ribeirao Preto,SP,SE,1
8a432f4e5b471f8da497d7dc517666e2,19042,Presidente Prudente,SP,SE,1
da3fede3469bf49b7293ce3fc45b294d,8743,Mogi Das Cruzes,SP,SE,1
c092292535a57dacd95a8765f5518f87,26600,Paracambi,RJ,SE,0
20a8b0dc55da94fe74d112082427c84f,13312,Itu,SP,SE,1
bfd27a966d91cfaafdb25d076585f0da,13930,Serra Negra,SP,SE,1
fadb07c842a2aef5d5a676b85f220e71,15052,Sao Jose Do Rio Preto,SP,SE,1
6b15924333bd1a741595fe981ea04822,9541,Sao Caetano Do Sul,SP,SE,1
1c83418358f249c9d6affa52d579db0e,1420,Sao Paulo,SP,SE,1
04e38a233f726ef161074ab1c9b0399a,1239,Sao Paulo,SP,SE,1
1b4b28463457a256e9a784ebe2a8f630,13418,Piracicaba,SP,SE,1
db7ed69a53aa9fb1c01930ba54a88bbe,13820,Jaguariuna,SP,SE,1
f664f98bfda2eaf266a23ff144e7a872,4001,Sao Paulo,SP,SE,1
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,Bauru,SP,SE,1
a369d693961cb93b61ca2cc518872a85,15081,Sao Jose Do Rio Preto,SP,SE,1
fb8904a8ea99f8831b64ce27db2c1765,9550,Sao Caetano Do Sul,SP,SE,1
2ef086a599b597572aca4433b7ed6b3d,89256,Jaragua Do Sul,SC,S,0
134285d1f41da5c13a756ee8142c8a4e,2523,Sao Paulo,SP,SE,1
9ed65337433adfbedefd23dd76eaa494,5462,Sao Paulo,SP,SE,1
aec99834ab5d38ead22766ada8497e87,83411,Colombo,PR,S,0
b8578d2d823bd8e251f6fdd02b40902d,89069,Blumenau,SC,S,0
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,Juiz De Fora,SP,SE,1
964ff64dc05b13811c6d0f41e0aa5f6b,4154,Sao Paulo,SP,SE,1
96e5dc09087bad639b4ee193104ec2e5,28660,Bom Jardim,RJ,SE,0
24c1de8d9551c0b4fbc53317d53efda8,58385,Serra Redonda,PB,NE,0
0336182e1b3e92f029d5354832045fdf,14940,Ibitinga,SP,SE,1
