zip_code_prefix,lat,lng,geo_city,geo_state
3355,-23.561111210658424,-46.55359364503901,sao paulo,SP
3356,-23.56705512685216,-46.54226295045876,sao paulo,SP
3357,-23.5651841798411,-46.55576713836263,sao paulo,SP
3358,-23.565331398860003,-46.5503091448728,sao paulo,SP
3359,-23.56692283236194,-46.54726516403139,sao paulo,SP
3360,-23.569351574528195,-46.54232710961854,sao paulo,SP
3361,-23.57455677047144,-46.53041401027178,sao paulo,SP
3362,-23.565205875382304,-46.54358417485143,sao paulo,SP
3363,-23.56221632445608,-46.53888007660566,sao paulo,SP
3364,-23.565145794279665,-46.537832223772284,sao paulo,SP
3365,-23.570035606440072,-46.53726685722956,sao paulo,SP
3366,-23.564262803220032,-46.534587734592336,sao paulo,SP
3367,-23.56913759282677,-46.53515451165677,sao paulo,SP
3370,-23.569781806806176,-46.5592875603667,sao paulo,SP
3371,-23.56561554825158,-46.558430710712976,sao paulo,SP
3372,-23.570434806682886,-46.55604339620001,sao paulo,SP
3373,-23.57336684800332,-46.55300372745108,sao paulo,SP
3374,-23.58546299972587,-46.5336078365312,sao paulo,SP
3375,-23.57404299787478,-46.54882383014024,sao paulo,SP
3376,-23.57715303497028,-46.54468780613422,sao paulo,SP
3377,-23.575449467943912,-46.54265940605341,sao paulo,SP
3378,-23.57105351276761,-46.542314412502165,sao paulo,SP
3379,-23.57585532722604,-46.537505926452745,sao paulo,SP
3380,-23.575981127950243,-46.53324511296094,sao paulo,SP
3381,-23.577600614490144,-46.53288415958798,sao paulo,SP
3382,-23.58004481127011,-46.53092001679266,sao paulo,SP
3383,-23.582459419931883,-46.530173902302494,sao paulo,SP
3384,-23.578103246216948,-46.52299964210473,sao paulo,SP
3385,-23.58249240581544,-46.525224546627044,sao paulo,SP
3386,-23.58374197807145,-46.52995449194992,sao paulo,SP
3387,-23.58584695115125,-46.52938277699232,sao paulo,SP
3388,-23.588259129335228,-46.529960257213354,sao paulo,SP
3389,-23.590327547319536,-46.52791982653355,sao paulo,SP
3390,-23.592306489035725,-46.5257516274436,sao paulo,SP
3401,-23.548630987232386,-46.554234482312836,sao paulo,SP
3402,-23.54029910297761,-46.55267675214958,sao paulo,SP
3403,-23.54454935858908,-46.545724933394155,sao paulo,SP
3404,-23.53748436691386,-46.55436329877663,sao paulo,SP
3405,-23.53866572548918,-46.54924937662306,sao paulo,SP
3406,-23.54151090813089,-46.54558788995325,sao paulo,SP
3407,-23.54354994809283,-46.55151960480172,sao paulo,SP
3408,-23.546209596305935,-46.55301970789138,sao paulo,SP
3409,-23.546691843326215,-46.55053540958798,sao paulo,SP
3410,-23.551660917565947,-46.55179051442671,sao paulo,SP
3411,-23.547455769634727,-46.54778488550986,sao paulo,SP
3412,-23.55515841825844,-46.55106766403139,sao paulo,SP
3413,-23.554452237578637,-46.54746075382302,sao paulo,SP
3414,-23.560883109354247,-46.548843212880136,sao paulo,SP
3415,-23.560398020452972,-46.544837637434505,sao paulo,SP
3416,-23.560454116567616,-46.55083283666111,sao paulo,SP
3417,-23.539685940879476,-46.54635608021235,sao paulo,SP
3420,-23.54905179739165,-46.54498452331353,sao paulo,SP
3421,-23.55171571357262,-46.54512703052689,sao paulo,SP
3422,-23.55455495697963,-46.54379610990252,sao paulo,SP
3423,-23.552295370246412,-46.542205940951575,sao paulo,SP
3424,-23.552512067026377,-46.54118827553522,sao paulo,SP
3425,-23.55652671162504,-46.53985535664208,sao paulo,SP
3426,-23.552032416180964,-46.537461445322876,sao paulo,SP
3427,-23.552163597005,-46.53647763711117,sao paulo,SP
3428,-23.553856382739887,-46.538729350265434,sao paulo,SP
3429,-23.55307132944774,-46.534050102068775,sao paulo,SP
3430,-23.550122672872494,-46.53669200216893,sao paulo,SP
3431,-23.54953451762937,-46.54078188711117,sao paulo,SP
3432,-23.558084973772285,-46.53678016659933,sao paulo,SP
3433,-23.560559135581965,-46.534448475087515,sao paulo,SP
3434,-23.558867261310517,-46.53262896419299,sao paulo,SP
3435,-23.559680839575293,-46.531173266374296,sao paulo,SP
3436,-23.559372262277133,-46.531588322090165,sao paulo,SP
3437,-23.558595532748583,-46.52914110126811,sao paulo,SP
3438,-23.558979719400995,-46.52722660130416,sao paulo,SP
3440,-23.544648492094144,-46.54253757646144,sao paulo,SP
3441,-23.54681604607879,-46.53634854607877,sao paulo,SP
3442,-23.54376624063706,-46.54091592062437,sao paulo,SP
3443,-23.54403294033121,-46.53638080099833,sao paulo,SP
3444,-23.545337595331567,-46.5340512153836,sao paulo,SP
3445,-23.548805456038203,-46.52860928018063,sao paulo,SP
3446,-23.550981013878467,-46.529968232586974,sao paulo,SP
3447,-23.55320448542905,-46.52527109186912,sao paulo,SP
3448,-23.553499809048414,-46.5230924635005,sao paulo,SP
3449,-23.55572441224121,-46.52161348792487,sao paulo,SP
3450,-23.554877060505504,-46.51876777477062,sao paulo,SP
3451,-23.558637305466345,-46.51966059291495,sao paulo,SP
3452,-23.56809040215828,-46.50981213099433,sao paulo,SP
3453,-23.56369569145126,-46.51448156462939,sao paulo,SP
3454,-23.56314952706443,-46.512901408967615,sao paulo,SP
3455,-23.565573136274452,-46.50971186802472,sao paulo,SP
3456,-23.569890994688556,-46.50673975927421,sao paulo,SP
3460,-23.564652963204427,-46.51778432292687,sao paulo,SP
3461,-23.56972517425462,-46.52542542415,sao paulo,SP
3462,-23.57383196678699,-46.52762275867045,sao paulo,SP
3463,-23.572842144854032,-46.531721282695635,sao paulo,SP
3470,-23.568369841052455,-46.52214825721335,sao paulo,SP
3471,-23.56428872384441,-46.51904534753631,sao paulo,SP
3472,-23.575014760603583,-46.52248323952327,sao paulo,SP
3474,-23.572296895507503,-46.51511003876939,sao paulo,SP
3475,-23.575126793366607,-46.51652120566676,sao paulo,SP
3476,-23.57146358639663,-46.510949028791615,sao paulo,SP
3477,-23.568815420480146,-46.51205478799173,sao paulo,SP
3478,-23.571570021603165,-46.51335015168214,sao paulo,SP
3479,-23.574650029141903,-46.50783695490215,sao paulo,SP
3480,-23.578533515595254,-46.50726211296093,sao paulo,SP
3490,-23.555870102132065,-46.51652249811876,sao paulo,SP
3501,-23.533448313301733,-46.54027293981236,sao paulo,SP
3502,-23.53658000805008,-46.54352808451151,sao paulo,SP
3503,-23.53664152039933,-46.54159652622772,sao paulo,SP
3504,-23.53877907744238,-46.53850883971953,sao paulo,SP
3505,-23.534226785734884,-46.53808124562872,sao paulo,SP
3506,-23.539044824311848,-46.53553115459632,sao paulo,SP
3507,-23.53781705190717,-46.53837089064575,sao paulo,SP
3508,-23.533355284205676,-46.5329695022217,sao paulo,SP
3509,-23.536115737722856,-46.529225035807,sao paulo,SP
3510,-23.53887365667379,-46.53071395475792,sao paulo,SP
3511,-23.534804735212703,-46.52737625624673,sao paulo,SP
3512,-23.539568857060438,-46.526599325696836,sao paulo,SP
3513,-23.534514,-46.52324972002136,sao paulo,SP
3514,-23.535045041635392,-46.52052953531651,sao paulo,SP
3515,-23.53970166694557,-46.53183299049282,sao paulo,SP
3516,-23.542015798776635,-46.52566089439664,sao paulo,SP
3517,-23.543475856930534,-46.52814165223038,sao paulo,SP
3518,-23.544413471132223,-46.52436372175601,sao paulo,SP
3519,-23.54677809472864,-46.52280423241673,sao paulo,SP
3520,-23.547318332976886,-46.52155376768715,sao paulo,SP
3521,-23.54769739716661,-46.519144185117774,sao paulo,SP
3522,-23.54866505912053,-46.51890829600668,sao paulo,SP
3523,-23.549529939494484,-46.516425102833374,sao paulo,SP
3524,-23.548379456284515,-46.51414832833689,sao paulo,SP
3525,-23.550946983625714,-46.51377076824974,sao paulo,SP
3526,-23.554193751601325,-46.50507965743839,sao paulo,SP
3527,-23.5445072830214,-46.52958694024806,sao paulo,SP
3530,-23.538886538302837,-46.520095510271766,sao paulo,SP
3531,-23.54109707522069,-46.51821578864909,sao paulo,SP
3532,-23.54195119539498,-46.51480485137628,sao paulo,SP
3533,-23.54394711019097,-46.51740469900167,sao paulo,SP
3534,-23.54637371065843,-46.50877523910784,sao paulo,SP
3535,-23.54721463737398,-46.50324897562567,sao paulo,SP
3540,-23.535443956149585,-46.498719911942146,sao paulo,SP
3541,-23.53586681707153,-46.517855449993824,sao paulo,SP
3542,-23.531429419931882,-46.51618034574991,sao paulo,SP
3543,-23.535158814876795,-46.515076055109816,sao paulo,SP
3544,-23.532035369279797,-46.50988327171218,sao paulo,SP
3545,-23.533167059668795,-46.512202493767575,sao paulo,SP
3546,-23.535511752986302,-46.50957080627846,sao paulo,SP
3547,-23.53841788343238,-46.512362988963616,sao paulo,SP
3548,-23.540810657510512,-46.51220900138498,sao paulo,SP
3550,-23.53092873105776,-46.50688497169482,sao paulo,SP
3551,-23.53291257063176,-46.50333578331635,sao paulo,SP
3552,-23.535839220930207,-46.504021767413015,sao paulo,SP
3553,-23.534629815987643,-46.50635562753189,sao paulo,SP
3554,-23.538359210932555,-46.50664480099833,sao paulo,SP
3555,-23.538331283513187,-46.49858143019135,sao paulo,SP
3556,-23.53953782292687,-46.50042190313922,sao paulo,SP
3557,-23.541702061197995,-46.50560637212186,sao paulo,SP
3558,-23.543952904524204,-46.50170884041202,sao paulo,SP
3559,-23.547397159587977,-46.502572217179306,sao paulo,SP
3560,-23.54816997557563,-46.500215435123195,sao paulo,SP
3561,-23.548182245591633,-46.49505665568827,sao paulo,SP
3562,-23.5448396559813,-46.49733676568181,sao paulo,SP
3563,-23.546922341394897,-46.4914473239656,sao paulo,SP
3564,-23.53526522231519,-46.497580438802,sao paulo,SP
3565,-23.53878342735371,-46.4948516575105,sao paulo,SP
3566,-23.54073636303304,-46.492879814184306,sao paulo,SP
3567,-23.53909404662705,-46.48892073619365,sao paulo,SP
3568,-23.5421062178718,-46.48449763988115,sao paulo,SP
3569,-23.542412825148574,-46.490706403413355,sao paulo,SP
3570,-23.566642758396327,-46.487620556336225,sao paulo,SP
3571,-23.56948588313229,-46.48563275166029,sao paulo,SP
3572,-23.57516623535694,-46.4965872536788,sao paulo,SP
3573,-23.560313217871787,-46.50914934518004,sao paulo,SP
3574,-23.554830048848743,-46.51204677047144,sao paulo,SP
3575,-23.556704794059105,-46.50743201276761,sao paulo,SP
3576,-23.552831273385628,-46.50825324424374,sao paulo,SP
3577,-23.55354379294825,-46.50284857403772,sao paulo,SP
3578,-23.558857003750905,-46.50439024614976,sao paulo,SP
3579,-23.56341601748514,-46.49597141909516,sao paulo,SP
3580,-23.55329602553521,-46.49991048542904,sao paulo,SP
3581,-23.55602382209016,-46.50012257271054,sao paulo,SP
3582,-23.55793679822837,-46.49722705023374,sao paulo,SP
3583,-23.55762412461769,-46.49417743865776,sao paulo,SP
3584,-23.56022602553523,-46.486680543020356,sao paulo,SP
3585,-23.56565346572221,-46.49155818151653,sao paulo,SP
3586,-23.556657205788905,-46.48867468378657,sao paulo,SP
3587,-23.55590411947656,-46.48708312795026,sao paulo,SP
3588,-23.558093324311848,-46.48764421925868,sao paulo,SP
3589,-23.551832860118857,-46.48618244171618,sao paulo,SP
3590,-23.54623202109181,-46.48308666694558,sao paulo,SP
3591,-23.5503083982223,-46.48032784265229,sao paulo,SP
3601,-23.514558536794716,-46.5210894733524,sao paulo,SP
3602,-23.527142261310516,-46.55296753124813,sao paulo,SP
3603,-23.524037769634724,-46.54991496468348,sao paulo,SP
3604,-23.524125677409124,-46.551072341941214,sao paulo,SP
3605,-23.521211518177623,-46.54977122277547,sao paulo,SP
3606,-23.522611358589643,-46.54739635283337,sao paulo,SP
3607,-23.520686374141555,-46.54415251595592,sao paulo,SP
3608,-23.51639272522938,-46.54339087330483,sao paulo,SP
3609,-23.516060709965938,-46.5420845193606,sao paulo,SP
3610,-23.520577162201285,-46.539568461697165,sao paulo,SP
3611,-23.519452190951583,-46.537648747850426,sao paulo,SP
3612,-23.51729812101102,-46.535803926308525,sao paulo,SP
3613,-23.519394559314325,-46.53372334347044,sao paulo,SP
3614,-23.517853491257423,-46.53144110156397,sao paulo,SP
3615,-23.517560503750904,-46.52986410935426,sao paulo,SP
3616,-23.518638450458763,-46.52792064931621,sao paulo,SP
3617,-23.518411787027446,-46.525808548502496,sao paulo,SP
3618,-23.51620326824373,-46.52209517638062,sao paulo,SP
3619,-23.513056681323164,-46.51664968571799,sao paulo,SP
3620,-23.511015730059302,-46.50892108526932,sao paulo,SP
3621,-23.520223446015358,-46.52244007524955,sao paulo,SP
3622,-23.520655044756083,-46.519160655216695,sao paulo,SP
3623,-23.51854522370017,-46.51589903788448,sao paulo,SP
3624,-23.51507283597966,-46.514858461260175,sao paulo,SP
3625,-23.515974911737565,-46.51199304302037,sao paulo,SP
3626,-23.512735889072346,-46.50959168913392,sao paulo,SP
3627,-23.51114882653356,-46.50532094171618,sao paulo,SP
3630,-23.53257143591436,-46.54970048693182,sao paulo,SP
3631,-23.53016458449212,-46.551152799065925,sao paulo,SP
3632,-23.52770504385709,-46.549672594101146,sao paulo,SP
3633,-23.52959027699232,-46.54604260568839,sao paulo,SP
3634,-23.52524840022503,-46.54709810990627,sao paulo,SP
3635,-23.522460847481145,-46.533516362694456,sao paulo,SP
3636,-23.52275288966864,-46.5306581436243,sao paulo,SP
3637,-23.525794089647405,-46.54405435414623,sao paulo,SP
3638,-23.528686054677124,-46.541645032613104,sao paulo,SP
3639,-23.525887473772286,-46.54029481845681,sao paulo,SP
3640,-23.531680729384323,-46.54299782292687,sao paulo,SP
3641,-23.528524389953255,-46.53622015494257,sao paulo,SP
3642,-23.52691955092622,-46.53532113197527,sao paulo,SP
3643,-23.528418575607716,-46.53430847745109,sao paulo,SP
3644,-23.52530299560913,-46.53333900733902,sao paulo,SP
3645,-23.52482586150384,-46.53203257562471,sao paulo,SP
3646,-23.52428051276761,-46.52994296169716,sao paulo,SP
3647,-23.524500635581973,-46.527552226269876,sao paulo,SP
3648,-23.524847039584625,-46.52535706855559,sao paulo,SP
3649,-23.527916968636397,-46.52435941993189,sao paulo,SP
3650,-23.527079999999998,-46.5224421895666,sao paulo,SP
3651,-23.526969103497045,-46.51959848851452,sao paulo,SP
3652,-23.51304385388467,-46.50426294332322,sao paulo,SP
3653,-23.517544095930027,-46.510060506806546,sao paulo,SP
3654,-23.525103133365025,-46.517596219721725,sao paulo,SP
3655,-23.52551477827242,-46.513893895826776,sao paulo,SP
3656,-23.525498287907432,-46.509571932973614,sao paulo,SP
3657,-23.527202888424043,-46.50418226181159,sao paulo,SP
3658,-23.528280481982698,-46.49966540783343,sao paulo,SP
3659,-23.521412529978626,-46.51088788703906,sao paulo,SP
3660,-23.522749239800333,-46.50679016007847,sao paulo,SP
3661,-23.523935165416365,-46.50359131727629,sao paulo,SP
3662,-23.52259269830917,-46.5005722092098,sao paulo,SP
3663,-23.524293324628417,-46.50088792798197,sao paulo,SP
3664,-23.524813718016013,-46.49822728587911,sao paulo,SP
3665,-23.526327514989312,-46.49676762307867,sao paulo,SP
3666,-23.529182249235397,-46.495686750764605,sao paulo,SP
3667,-23.53204714071786,-46.49601786456226,sao paulo,SP
3668,-23.534068615182637,-46.48801691042463,sao paulo,SP
3669,-23.53160364210284,-46.49171129724742,sao paulo,SP
3670,-23.517448674075844,-46.50689725659299,sao paulo,SP
3671,-23.517118155604265,-46.50359038835194,sao paulo,SP
3672,-23.516289487232385,-46.50269157465809,sao paulo,SP
3673,-23.51455395920133,-46.50187356223674,sao paulo,SP
3674,-23.518459534970276,-46.50046636656761,sao paulo,SP
3675,-23.519334384124875,-46.49724357285476,sao paulo,SP
3676,-23.51771343075192,-46.493187304677136,sao paulo,SP
3677,-23.51590851624439,-46.49460199999996,sao paulo,SP
3678,-23.517237467029968,-46.48993605467713,sao paulo,SP
3679,-23.51950771476205,-46.48890312392521,sao paulo,SP
3680,-23.523922477378964,-46.48957484984709,sao paulo,SP
3681,-23.52185587718564,-46.48616823723239,sao paulo,SP
3682,-23.51900805828381,-46.482058687624544,sao paulo,SP
3683,-23.521738300998337,-46.48227537829649,sao paulo,SP
3685,-23.52377256527157,-46.47854706155314,sao paulo,SP
3687,-23.52644081958904,-46.48630935345376,sao paulo,SP
3688,-23.527475078630637,-46.483370916180974,sao paulo,SP
3689,-23.52945886253272,-46.48172831640601,sao paulo,SP
3690,-23.528437244936224,-46.47859222807146,sao paulo,SP
3691,-23.53427773688614,-46.483931310286145,sao paulo,SP
3692,-23.53348037654871,-46.48016238316913,sao paulo,SP
3693,-23.532052383938815,-46.47661155008949,sao paulo,SP
3694,-23.532730842215358,-46.47473002631366,sao paulo,SP
3695,-23.520493162646407,-46.49813348320734,sao paulo,SP
3701,-23.51299004413122,-46.55062107126777,sao paulo,SP
3702,-23.51633441909516,-46.54744111705809,sao paulo,SP
3703,-23.514522244851364,-46.55089330753211,sao paulo,SP
3704,-23.51005387483404,-46.55250584085751,sao paulo,SP
3707,-23.50714024340701,-46.543290158986906,sao paulo,SP
3710,-23.51183654000024,-46.54906348251485,sao paulo,SP
3711,-23.506110744861555,-46.53073952715679,sao paulo,SP
3712,-23.506614,-46.527699512209615,sao paulo,SP
3713,-23.510443574785057,-46.545527750072104,sao paulo,SP
3714,-23.50783397668647,-46.54063762205849,sao paulo,SP
3715,-23.506665135287683,-46.53772836511052,sao paulo,SP
3716,-23.50472551901435,-46.53390807644448,sao paulo,SP
3717,-23.49984769324233,-46.523254243407,sao paulo,SP
3718,-23.498660891482466,-46.52937216616037,sao paulo,SP
3720,-23.502466414651753,-46.530131526920215,sao paulo,SP
3721,-23.502504376402275,-46.52396918262738,sao paulo,SP
3725,-23.499545409978776,-46.5194138057353,sao paulo,SP
3726,-23.50063490840948,-46.51611973688614,sao paulo,SP
3727,-23.502573844294,-46.51281171288013,sao paulo,SP
3728,-23.502558665325736,-46.509970285590654,sao paulo,SP
3729,-23.50141993643143,-46.50506210672887,sao paulo,SP
3730,-23.51252870774424,-46.5446602821282,sao paulo,SP
3731,-23.510935341104506,-46.5367629865399,sao paulo,SP
3732,-23.51180908520401,-46.53318549194992,sao paulo,SP
3733,-23.51001658673321,-46.52870721756905,sao paulo,SP
3734,-23.51065741993188,-46.52516254443722,sao paulo,SP
3735,-23.509840243407016,-46.52173232139765,sao paulo,SP
3736,-23.507863071614008,-46.51611918629946,sao paulo,SP
3737,-23.509183924327345,-46.51222849801542,sao paulo,SP
3738,-23.50752226672053,-46.5073156363986,sao paulo,SP
3739,-23.51413688980902,-46.54714816403137,sao paulo,SP
3755,-23.50985527782904,-46.50113922959044,sao paulo,SP
3756,-23.506538532056094,-46.50383252164007,sao paulo,SP
3757,-23.50732710236526,-46.4971163304032,sao paulo,SP
3758,-23.50350626533556,-46.500037864110894,sao paulo,SP
3759,-23.503585725229385,-46.49221703351319,sao paulo,SP
3801,-23.503104958782973,-46.49024273604943,sao paulo,SP
3802,-23.504412813765946,-46.48566906311747,sao paulo,SP
3803,-23.494278572854753,-46.48738520129548,sao paulo,SP
3804,-23.49901135775293,-46.48301004717532,sao paulo,SP
3805,-23.50502938135492,-46.48021037039062,sao paulo,SP
3806,-23.498521523169288,-46.47751057507645,sao paulo,SP
3807,-23.49936739661836,-46.473125500144235,sao paulo,SP
3808,-23.494171625728548,-46.474881749999994,sao paulo,SP
3809,-23.490514739107848,-46.47725188181562,sao paulo,SP
3810,-23.48792393366611,-46.471751565497165,sao paulo,SP
3811,-23.4908748436528,-46.482517246739576,sao paulo,SP
3812,-23.492559953329224,-46.46833199999999,sao paulo,SP
3813,-23.488166129047897,-46.46938132278263,sao paulo,SP
3814,-23.48911948710249,-46.48569040817299,sao paulo,SP
3816,-23.4874129977783,-46.488697918330544,sao paulo,SP
3817,-23.492108129354868,-46.49212026810552,sao paulo,SP
3818,-23.496880159313847,-46.49429458153949,sao paulo,SP
3819,-23.50021990259096,-46.49757079961335,sao paulo,SP
3820,-23.49585216902305,-46.50247661157595,sao paulo,SP
3821,-23.491422931732863,-46.50280828642738,sao paulo,SP
3822,-23.500206733279462,-46.49444125090882,sao paulo,SP
3823,-23.485863085622373,-46.492751184430716,sao paulo,SP
3827,-23.4835303297362,-46.48645524400917,sao paulo,SP
3828,-23.48190971549766,-46.494921693173296,sao paulo,SP
3831,-23.58705152622771,-46.58032110115995,são paulo,SP
3840,-23.60153821011647,-46.46167529433997,são paulo,SP
3870,-23.50739014683469,-46.48749320491147,sao paulo,SP
3871,-23.507492108458965,-46.49021332912787,sao paulo,SP
3872,-23.51253401672528,-46.501049539944844,sao paulo,SP
3873,-23.51000141548847,-46.49586254954124,sao paulo,SP
3874,-23.512370605603344,-46.49572340847713,sao paulo,SP
3875,-23.51344180229486,-46.49652032784417,sao paulo,SP
3876,-23.51035408741162,-46.49417596100467,sao paulo,SP
3877,-23.511874416180966,-46.491483436580296,sao paulo,SP
3878,-23.50983064071786,-46.49382138558197,sao paulo,SP
3880,-23.50848147377229,-46.485872413266776,sao paulo,SP
3881,-23.50983930030584,-46.48854484221535,sao paulo,SP
3882,-23.511320680405674,-46.485476688109514,sao paulo,SP
3883,-23.508744150828115,-46.482234348228864,sao paulo,SP
3884,-23.511935016792652,-46.4807913082838,sao paulo,SP
3886,-23.509166752149586,-46.48067631709849,sao paulo,SP
3887,-23.51119725593209,-46.47815740702004,sao paulo,SP
3888,-23.50859924923539,-46.47939943944599,sao paulo,SP
3889,-23.512637661117196,-46.47703103372954,sao paulo,SP
3890,-23.51533273633788,-46.48603776032208,sao paulo,SP
3891,-23.512988711004677,-46.48920382906544,sao paulo,SP
3892,-23.51342993741489,-46.48673100721337,sao paulo,SP
3893,-23.514872511338563,-46.48427153996194,sao paulo,SP
3894,-23.515506,-46.48171049999999,sao paulo,SP
3895,-23.51561000805009,-46.47952163488949,sao paulo,SP
3896,-23.514063981758735,-46.47838846338501,sao paulo,SP
3901,-23.57761392062437,-46.5147310649489,sao paulo,SP
3904,-23.57813561726011,-46.51870739425241,sao paulo,SP
3905,-23.579669021928545,-46.514700798848736,sao paulo,SP
3906,-23.58120509367245,-46.51154915639966,sao paulo,SP
3907,-23.58761046905476,-46.50786730917925,sao paulo,SP
3908,-23.582441147931224,-46.50717982944775,sao paulo,SP
3909,-23.58464981501461,-46.51126876824975,sao paulo,SP
3910,-23.585414301690825,-46.51531241854688,sao paulo,SP
3911,-23.582469719400994,-46.5192418946005,sao paulo,SP
3912,-23.582725781013274,-46.52208065935541,sao paulo,SP
3916,-23.588491819868455,-46.510455536218885,sao paulo,SP
3917,-23.586362502221697,-46.52091135962838,sao paulo,SP
3918,-23.5911588373536,-46.51996528823071,sao paulo,SP
3919,-23.593647080212342,-46.52315020858096,sao paulo,SP
3920,-23.596446321397657,-46.520222864837805,sao paulo,SP
3921,-23.589162796554923,-46.51646269025909,sao paulo,SP
3922,-23.59458809459781,-46.51648102553523,sao paulo,SP
3923,-23.591046185123204,-46.51073435276126,sao paulo,SP
3924,-23.597328572854757,-46.50811226741303,sao paulo,SP
3925,-23.602421923394324,-46.50696097446476,sao paulo,SP
3926,-23.59914374325409,-46.501993733697816,sao paulo,SP
3927,-23.602708068555582,-46.49884565667378,sao paulo,SP
3928,-23.605686615833427,-46.501887524638015,sao paulo,SP
3929,-23.606050790854077,-46.48964576276761,sao paulo,SP
3930,-23.58011336955392,-46.49829718040567,sao paulo,SP
3931,-23.581599883432386,-46.4945299417162,sao paulo,SP
3932,-23.582512341104504,-46.50071228711986,sao paulo,SP
3933,-23.584135489908583,-46.49855968914825,sao paulo,SP
3934,-23.590214962952242,-46.50240407271052,sao paulo,SP
3935,-23.588022452262102,-46.503961592777955,sao paulo,SP
3936,-23.59035820344507,-46.49647756757465,sao paulo,SP
3937,-23.58592147599398,-46.49975538995327,sao paulo,SP
3938,-23.595166126421038,-46.50412848362572,sao paulo,SP
3939,-23.597793261728874,-46.50342635276127,sao paulo,SP
3940,-23.59281153622536,-46.500298753736715,sao paulo,SP
3941,-23.59592080099833,-46.49820485997461,sao paulo,SP
3942,-23.594320712183954,-46.496836349439945,sao paulo,SP
3943,-23.598109959201334,-46.49503779454957,sao paulo,SP
3944,-23.601801090484134,-46.49388610955883,sao paulo,SP
3945,-23.597675675543908,-46.49075627032722,sao paulo,SP
3946,-23.596522692217707,-46.49066303329683,sao paulo,SP
3947,-23.59099630252754,-46.493465036358224,sao paulo,SP
3948,-23.59040294171619,-46.491540768249735,sao paulo,SP
3949,-23.600515096860768,-46.484238195943234,sao paulo,SP
3950,-23.594209574528204,-46.47951437968147,sao paulo,SP
3951,-23.58731704108712,-46.48847306258296,sao paulo,SP
3952,-23.589381703810503,-46.48360040022504,sao paulo,SP
3953,-23.593393424375275,-46.481629877459774,sao paulo,SP
3958,-23.59664054954124,-46.48603002386177,sao paulo,SP
3959,-23.59596365306712,-46.48432779225576,sao paulo,SP
3960,-23.59650385206877,-46.48185241926258,sao paulo,SP
3961,-23.602227966868433,-46.48422037429175,sao paulo,SP
3962,-23.606004570658676,-46.48168087852869,sao paulo,SP
3963,-23.609547884772958,-46.47980673001902,sao paulo,SP
3964,-23.60475237784956,-46.47586626755725,sao paulo,SP
3965,-23.60176241909516,-46.47721704055973,sao paulo,SP
3966,-23.597759378296487,-46.47777783014024,sao paulo,SP
3967,-23.60158352983439,-46.47316323411617,sao paulo,SP
3968,-23.60267825575626,-46.472516936718364,sao paulo,SP
3969,-23.608077632523543,-46.48987663266777,sao paulo,SP
3970,-23.61397075686712,-46.480166554677126,sao paulo,SP
3971,-23.615284180405673,-46.47881749049814,sao paulo,SP
3972,-23.61560805467712,-46.48181557633154,sao paulo,SP
3973,-23.620468002221696,-46.48161159977497,sao paulo,SP
3974,-23.614918994171617,-46.484327341796984,sao paulo,SP
3975,-23.609357549541244,-46.489552176798995,sao paulo,SP
3976,-23.612217093474644,-46.49852895810482,sao paulo,SP
3977,-23.61937640770624,-46.49343235762366,sao paulo,SP
3978,-23.621427146546235,-46.50509772245941,sao paulo,SP
3979,-23.617116293366607,-46.50814408389114,sao paulo,SP
3980,-23.61635823980033,-46.51255702039933,sao paulo,SP
3981,-23.61370276824975,-46.51698730460502,sao paulo,SP
3982,-23.611877874849746,-46.513997331741564,sao paulo,SP
3983,-23.609652160972967,-46.50791542841971,sao paulo,SP
3984,-23.60673553205609,-46.5126452334237,sao paulo,SP
3985,-23.605499766576305,-46.516719462808,sao paulo,SP
3986,-23.608893887039066,-46.52130326019966,sao paulo,SP
3987,-23.603739789341567,-46.511041335204,sao paulo,SP
3988,-23.599169351058077,-46.51523601661695,sao paulo,SP
3989,-23.612472735110394,-46.48169264654623,sao paulo,SP
4001,-23.57224645520286,-46.65187074424375,sao paulo,SP
4002,-23.571849583674805,-46.64921496878061,sao paulo,SP
4003,-23.572592234507137,-46.64684880586169,sao paulo,SP
4004,-23.57363519761669,-46.64583085359799,sao paulo,SP
4005,-23.575325636966944,-46.64764110061168,sao paulo,SP
4006,-23.57710944962204,-46.647049369409686,sao paulo,SP
4007,-23.57808470774424,-46.651012156529546,sao paulo,SP
4008,-23.58072185744095,-46.65219685622371,sao paulo,SP
4009,-23.59134279459917,-46.635958515299485,sao paulo,SP
4010,-23.585809473772287,-46.63654474493623,sao paulo,SP
4011,-23.57956031334339,-46.64316695421285,sao paulo,SP
4012,-23.582980613379295,-46.646031378988965,sao paulo,SP
4013,-23.57956909512453,-46.64194095745629,sao paulo,SP
4014,-23.58451325367879,-46.64335150582838,sao paulo,SP
4015,-23.58662111878931,-46.64427165889549,sao paulo,SP
4016,-23.588085625858447,-46.6434417470137,sao paulo,SP
4017,-23.5882566566738,-46.63850507423974,sao paulo,SP
4018,-23.588012608661764,-46.641916419787634,sao paulo,SP
4019,-23.59030111296094,-46.6459012746985,sao paulo,SP
4020,-23.592974196779963,-46.6395901820648,sao paulo,SP
4021,-23.59319341271852,-46.64296534401871,sao paulo,SP
4022,-23.59432141993188,-46.645325497270576,sao paulo,SP
